id,name,longname,nationality,age,ova,pot,club,contract,positions,height,weight,preferred_foot,bov,best_position,joined,loan_date_end,value,wage,release_clause,attacking,crossing,finishing,heading_accuracy,short_passing,volleys,skill,dribbling,curve,fk_accuracy,long_passing,ball_control,movement,acceleration,sprint_speed,agility,reactions,balance,power,shot_power,jumping,stamina,strength,long_shots,mentality,aggression,interceptions,positioning,vision,penalties,composure,defending,marking,standing_tackle,sliding_tackle,goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,total_stats,base_stats,wf,sm,aw,dw,ir,pac,sho,pas,dri,def,phy,hits,contract_start,contract_end,contract_length,value_per_overall,age_group
195864,P. Pogba,Paul Pogba,France,27,86,87,"



Manchester United",2016 ~ 2021,"CM, CDM",191.0,84.0,Right,86,CM,"Aug 9, 2016",Not on Loan,77.5,190000.0,98.8,400,80,75,75,86,84,435,87,85,82,91,90,365,66,79,73,81,66,426,90,82,83,89,82,394,78,64,81,88,83,87,195,63,67,65,20,5,6,2,4,3,2235,476,4,5,High,Medium,4 ★,73,81,86,85,66,85,538,2016.0,2021.0,5.0,0.9011627906976745,Prime
208830,J. Vardy,Jamie Vardy,England,33,86,86,"



Leicester City",2012 ~ 2023,ST,179.0,74.0,Right,86,ST,"May 1, 2012",Not on Loan,43.5,160000.0,53.2,390,68,92,79,69,82,330,77,67,57,48,81,414,90,87,72,90,75,378,87,79,79,68,65,385,87,49,92,73,84,87,160,57,50,53,62,15,14,7,15,11,2119,447,3,3,High,High,3 ★,88,85,66,78,55,75,182,2012.0,2023.0,11.0,0.5058139534883721,Veteran
152729,Piqué,Gerard Piqué Bernabeu,Spain,33,86,86,"



FC Barcelona",2008 ~ 2022,CB,194.0,85.0,Right,86,CB,"Jul 1, 2008",Not on Loan,32.5,220000.0,43.1,344,57,65,84,81,57,325,63,58,43,81,80,292,48,64,57,88,35,343,62,74,69,87,51,371,79,87,64,72,69,87,258,88,86,84,58,10,11,14,15,8,1991,422,3,2,High,Medium,4 ★,57,61,71,67,86,80,175,2008.0,2022.0,14.0,0.37790697674418605,Veteran
178603,M. Hummels,Mats Hummels,Germany,31,86,86,"



Borussia Dortmund",2019 ~ 2022,CB,191.0,94.0,Right,86,CB,"Jul 1, 2019",Not on Loan,46.5,95000.0,56.1,349,65,55,87,82,60,355,69,66,53,86,81,323,46,67,63,87,60,341,71,68,65,86,51,366,71,91,56,80,68,89,264,90,88,86,42,15,6,10,5,6,2040,431,3,3,High,High,4 ★,58,58,77,72,89,77,101,2019.0,2022.0,3.0,0.5406976744186046,Veteran
177683,Y. Sommer,Yann Sommer,Switzerland,31,86,86,"



Borussia Mönchengladbach",2014 ~ 2023,GK,183.0,79.0,Right,86,GK,"Jul 1, 2014",Not on Loan,36000000.0,55000.0,48.5,84,13,13,10,40,8,96,15,12,13,31,25,299,48,54,55,84,58,262,64,73,45,68,12,162,38,21,15,64,24,57,40,9,19,12,423,80,86,85,87,85,1366,474,4,1,Medium,Medium,3 ★,80,86,85,85,51,87,45,2014.0,2023.0,9.0,418604.6511627907,Veteran
168542,David Silva,David Josué Jiménez Silva,Spain,34,86,86,"



Real Sociedad",2020 ~ 2022,"CAM, CM",173.0,67.0,Left,86,CAM,"Aug 17, 2020",Not on Loan,32000000.0,58000.0,47.3,383,84,72,53,92,82,420,86,82,77,84,91,388,68,61,85,87,87,325,72,64,70,46,73,358,56,50,86,91,75,92,140,58,53,29,46,6,15,7,6,12,2060,421,2,4,High,Medium,4 ★,64,74,88,88,52,55,103,2020.0,2022.0,2.0,372093.0232558139,Veteran
143076,A. Gómez,Alejandro Gómez,Argentina,32,86,86,"



Atalanta",2014 ~ 2022,"CAM, CF, ST",167.0,68.0,Right,86,CAM,"Sep 2, 2014",Not on Loan,54000000.0,100000.0,58.7,359,83,80,38,86,72,411,87,82,79,77,86,453,94,86,93,86,94,345,76,70,73,44,82,337,56,40,82,87,72,85,114,50,30,34,46,8,11,12,9,6,2065,435,4,4,High,Medium,3 ★,90,79,84,88,39,55,377,2014.0,2022.0,8.0,627906.976744186,Veteran
189332,Jordi Alba,Jordi Alba Ramos,Spain,31,86,86,"



FC Barcelona",2012 ~ 2024,LB,170.0,68.0,Left,86,LB,"Jul 1, 2012",Not on Loan,49.5,220000.0,65.6,372,85,73,70,84,60,387,81,80,63,79,84,433,88,88,90,82,85,359,64,80,88,61,66,377,76,81,83,78,59,80,236,74,80,82,60,13,15,13,6,13,2224,471,3,3,High,Medium,3 ★,88,69,81,83,78,72,99,2012.0,2024.0,12.0,0.5755813953488372,Veteran
183711,J. Henderson,Jordan Henderson,England,30,86,86,"



Liverpool",2011 ~ 2023,"CDM, CM",182.0,80.0,Right,86,CDM,"Jun 9, 2011",Not on Loan,57000000.0,140000.0,67.5,377,82,73,65,86,71,403,78,80,74,87,84,354,66,65,69,86,68,399,77,78,91,78,75,394,84,85,78,83,64,82,244,84,83,77,49,7,13,7,9,13,2220,465,3,3,High,High,2 ★,65,74,84,79,81,82,194,2011.0,2023.0,12.0,662790.6976744186,Veteran
231866,Rodri,Rodrigo Hernández Cascante,Spain,24,85,88,"



Manchester City",2019 ~ 2024,"CDM, CM",191.0,82.0,Right,85,CDM,"Jul 4, 2019",Not on Loan,66.5,145000.0,84.7,346,63,64,75,85,59,359,76,65,54,82,82,350,66,65,68,82,69,382,74,69,84,79,76,362,76,83,75,82,46,85,245,83,84,78,49,10,10,7,14,8,2093,448,4,3,Medium,High,2 ★,65,68,77,77,82,79,161,2019.0,2024.0,5.0,0.7823529411764706,Young
223848,S. Milinković-Savić,Sergej Milinković-Savić,Serbia,25,85,89,"



Lazio",2015 ~ 2024,"CM, CDM, CAM",191.0,76.0,Right,86,CM,"Aug 6, 2015",Not on Loan,74.5,95000.0,87000000.0,389,64,80,86,85,74,412,86,78,75,85,88,348,66,72,64,83,63,421,83,85,85,88,80,377,79,78,79,85,56,84,231,78,79,74,47,7,10,7,16,7,2225,475,4,4,High,Medium,2 ★,69,79,80,83,79,85,403,2015.0,2024.0,9.0,0.8764705882352941,Prime
202556,M. Depay,Memphis Depay,Netherlands,26,85,88,"



Olympique Lyonnais",2017 ~ 2021,"CF, LW, CAM",176.0,78.0,Right,86,CAM,"Jan 20, 2017",Not on Loan,71.5,115000.0,95.8,386,83,83,65,81,74,414,85,85,86,74,84,413,85,87,80,82,79,408,87,76,81,81,83,344,75,28,84,84,73,78,80,29,31,20,50,8,14,6,12,10,2095,446,3,5,High,Low,3 ★,86,83,81,84,32,80,414,2017.0,2021.0,4.0,0.8411764705882353,Prime
235790,K. Havertz,Kai Havertz,Germany,21,85,93,"



Chelsea",2020 ~ 2025,"CAM, RM, CF",188.0,83.0,Left,87,CAM,"Sep 4, 2020",Not on Loan,121000000.0,105000.0,119.7,400,73,85,78,84,80,388,86,84,53,78,87,403,78,88,78,85,74,378,74,75,82,69,78,319,42,38,84,82,73,84,123,39,46,38,47,6,8,11,10,12,2058,441,4,4,Medium,Medium,3 ★,84,81,79,85,45,67,593,2020.0,2025.0,5.0,1423529.4117647058,Young
235243,M. de Ligt,Matthijs de Ligt,Netherlands,20,85,92,"



Juventus",2019 ~ 2024,CB,189.0,89.0,Right,87,CB,"Jul 18, 2019",Not on Loan,99000000.0,81000.0,91.6,308,52,50,86,75,45,319,66,48,55,74,76,343,68,75,56,84,60,396,82,84,76,88,66,313,83,83,44,63,40,82,253,86,85,82,56,12,11,11,12,10,1988,435,4,2,Medium,High,3 ★,72,59,66,69,85,84,374,2019.0,2024.0,5.0,1164705.8823529412,Young
232363,M. Škriniar,Milan Škriniar,Slovakia,25,85,89,"



Inter",2017 ~ 2023,CB,188.0,80.0,Right,86,CB,"Jul 7, 2017",Not on Loan,67000000.0,130000.0,79000000.0,277,40,42,82,73,40,269,67,34,30,69,69,320,70,68,48,83,51,315,50,78,73,84,30,315,86,86,30,57,56,81,262,92,87,83,55,10,13,12,8,12,1813,403,4,2,Medium,High,1 ★,69,41,59,66,87,81,245,2017.0,2023.0,6.0,788235.2941176471,Prime
231677,M. Rashford,Marcus Rashford,England,22,85,91,"



Manchester United",2014 ~ 2023,"LM, ST",186.0,70.0,Right,86,RM,"Jul 1, 2014",Not on Loan,86.5,150000.0,111.3,382,77,83,68,81,73,399,87,82,76,69,85,429,89,93,86,86,75,406,90,72,87,76,81,360,73,42,82,82,81,82,120,47,40,33,53,11,6,15,7,14,2149,461,4,5,High,Medium,2 ★,91,83,78,86,45,78,3.2K,2014.0,2023.0,9.0,1.0176470588235293,Young
230621,G. Donnarumma,Gianluigi Donnarumma,Italy,21,85,92,"



Milan",2015 ~ 2021,GK,196.0,90.0,Right,85,GK,"Jul 1, 2015",Not on Loan,93.5,34000.0,78.9,78,12,12,12,34,8,106,28,12,14,24,28,281,46,54,64,79,38,253,57,72,34,72,18,144,30,26,14,50,24,68,50,20,14,16,418,89,81,76,83,89,1330,468,3,1,Medium,Medium,3 ★,89,81,76,89,50,83,266,2015.0,2021.0,6.0,1.1,Young
206113,S. Gnabry,Serge Gnabry,Germany,24,85,87,"



FC Bayern München",2017 ~ 2023,"RM, LM, RW",175.0,75.0,Right,85,RM,"Jul 1, 2017",Not on Loan,70000000.0,100000.0,81.9,368,79,85,42,79,83,380,87,74,62,74,83,425,90,76,86,85,88,379,86,65,78,69,81,337,63,38,85,83,68,80,132,45,44,43,50,14,10,10,9,7,2071,442,4,4,High,Medium,3 ★,82,83,78,86,43,70,299,2017.0,2023.0,6.0,823529.4117647059,Young
222492,L. Sané,Leroy Sané,Germany,24,85,90,"



FC Bayern München",2020 ~ 2025,LM,184.0,75.0,Left,85,LM,"Jul 15, 2020",Not on Loan,81.5,100000.0,88.8,402,83,81,72,81,85,402,88,83,82,64,85,427,91,95,84,79,78,368,87,64,70,69,78,332,61,34,84,82,71,80,103,36,32,35,52,8,12,9,9,14,2086,444,3,4,High,Medium,2 ★,93,81,79,86,38,67,309,2020.0,2025.0,5.0,0.9588235294117647,Young
208670,H. Ziyech,Hakim Ziyech,Morocco,27,85,86,"



Chelsea",2020 ~ 2025,"CAM, RW",181.0,65.0,Left,85,CAM,"Jul 1, 2020",Not on Loan,62000000.0,140000.0,86.9,374,88,73,53,86,74,425,83,90,78,89,85,407,83,77,85,84,78,336,83,37,80,59,77,363,73,52,82,89,67,79,140,44,56,40,51,11,7,11,8,14,2096,443,2,5,High,High,3 ★,80,76,87,84,50,66,215,2020.0,2025.0,5.0,729411.7647058824,Prime
220440,C. Lenglet,Clément Lenglet,France,25,85,89,"



FC Barcelona",2018 ~ 2023,CB,186.0,81.0,Left,86,CB,"Jul 12, 2018",Not on Loan,67000000.0,190000.0,94.6,292,55,39,83,78,37,297,57,59,31,74,76,353,76,72,61,84,60,347,58,85,75,83,46,336,80,87,54,66,49,82,257,90,86,81,48,10,10,9,12,7,1930,419,4,2,Medium,High,2 ★,74,45,67,65,87,81,265,2018.0,2023.0,5.0,788235.2941176471,Prime
207865,Marquinhos,Marcos Aoás Corrêa,Brazil,26,85,89,"



Paris Saint-Germain",2013 ~ 2024,"CB, CDM",183.0,75.0,Right,87,CB,"Jul 19, 2013",Not on Loan,66000000.0,115000.0,84.7,298,68,33,84,82,31,312,64,55,32,82,79,364,70,73,69,85,67,340,61,89,80,75,35,340,80,86,59,68,47,86,261,87,87,87,47,6,6,12,10,13,1962,421,3,3,Medium,High,3 ★,72,41,73,70,87,78,211,2013.0,2024.0,11.0,776470.5882352941,Prime
204485,R. Mahrez,Riyad Mahrez,Algeria,29,85,85,"



Manchester City",2018 ~ 2023,"RW, RM",179.0,67.0,Left,85,RW,"Jul 10, 2018",Not on Loan,53000000.0,210000.0,69.4,366,83,79,48,80,76,418,90,84,78,75,91,427,87,79,92,81,88,350,79,60,76,55,80,321,48,39,80,84,70,84,98,45,31,22,54,15,9,13,11,6,2034,430,4,5,Medium,Medium,3 ★,83,79,81,90,38,59,112,2018.0,2023.0,5.0,623529.4117647059,Prime
210243,Ricardo Pereira,Ricardo Barbosa Pereira,Portugal,26,85,86,"



Leicester City",2018 ~ 2023,RB,175.0,70.0,Right,85,RB,"Jun 9, 2018",Not on Loan,58000000.0,120000.0,78000000.0,352,82,63,65,83,59,372,82,78,52,78,82,410,84,83,79,85,79,370,74,75,88,69,64,373,79,81,75,77,61,81,249,82,84,83,65,16,12,15,11,11,2191,467,4,3,High,High,3 ★,83,66,79,82,81,76,203,2018.0,2023.0,5.0,682352.9411764706,Prime
212188,T. Werner,Timo Werner,Germany,24,85,88,"



Chelsea",2020 ~ 2025,"ST, LW",180.0,76.0,Right,87,ST,"Jul 1, 2020",Not on Loan,74.5,135000.0,97.8,399,69,88,78,78,86,352,84,70,58,55,85,428,93,89,83,87,76,388,85,75,83,67,78,331,63,37,88,65,78,82,78,39,20,19,50,9,9,8,15,9,2026,435,4,3,High,Medium,3 ★,91,85,69,84,35,71,337,2020.0,2025.0,5.0,0.8764705882352941,Young
189513,Parejo,Daniel Parejo Muñoz,Spain,31,85,85,"



Villarreal CF",2020 ~ 2024,CM,182.0,74.0,Right,85,CM,"Aug 12, 2020",Not on Loan,44000000.0,59000.0,69.3,394,86,83,61,92,72,439,82,88,93,90,86,316,52,49,63,80,72,366,81,49,78,70,88,398,58,81,82,89,88,85,209,70,70,69,48,5,9,12,14,8,2170,444,4,3,Medium,Medium,2 ★,50,83,90,81,71,69,70,2020.0,2024.0,4.0,517647.0588235294,Veteran
201399,M. Icardi,Mauro Icardi,Argentina,27,85,86,"



Paris Saint-Germain",2020 ~ 2024,ST,181.0,75.0,Right,85,ST,"Jun 8, 2020",Not on Loan,63000000.0,135000.0,86.6,386,47,90,88,76,85,336,76,76,48,54,82,381,74,73,73,86,75,387,85,93,66,72,71,324,56,22,92,72,82,83,89,45,24,20,43,13,9,5,7,9,1946,405,4,3,Medium,Medium,3 ★,73,85,65,78,36,68,159,2020.0,2024.0,4.0,741176.4705882353,Prime
228702,F. de Jong,Frenkie de Jong,Netherlands,23,85,90,"



FC Barcelona",2019 ~ 2024,CM,180.0,74.0,Right,87,CM,"Jul 1, 2019",Not on Loan,81000000.0,190000.0,107.3,363,75,63,66,90,69,409,87,84,64,86,88,410,80,80,83,88,79,369,68,76,90,74,61,356,70,82,73,86,45,90,229,76,76,77,49,7,13,10,10,9,2185,468,3,4,Medium,High,3 ★,80,64,84,87,76,77,688,2019.0,2024.0,5.0,952941.1764705882,Young
198219,L. Insigne,Lorenzo Insigne,Italy,29,85,85,"



Napoli",2010 ~ 2022,"LW, CF",163.0,59.0,Right,85,LW,"Jul 1, 2010",Not on Loan,53000000.0,120000.0,63.8,374,83,75,59,83,74,425,90,87,77,78,93,442,92,84,93,80,93,316,78,50,70,34,84,300,34,26,81,85,74,83,99,53,24,22,45,8,4,14,9,10,2001,420,4,4,High,Medium,3 ★,88,78,83,91,36,44,116,2010.0,2022.0,12.0,623529.4117647059,Prime
184087,T. Alderweireld,Toby Alderweireld,Belgium,31,85,85,"



Tottenham Hotspur",2015 ~ 2023,CB,186.0,81.0,Right,85,CB,"Jul 8, 2015",Not on Loan,37000000.0,130000.0,54.2,308,64,45,82,79,38,351,62,63,69,82,75,331,60,65,59,85,62,375,78,82,78,79,58,338,81,85,52,62,58,86,262,88,89,85,66,16,6,14,16,14,2031,423,3,2,Medium,Medium,3 ★,63,55,72,67,87,79,63,2015.0,2023.0,8.0,435294.1176470588,Veteran
164240,Thiago Silva,Thiago Emiliano da Silva,Brazil,35,85,85,"



Chelsea",2020 ~ 2021,CB,183.0,79.0,Right,85,CB,"Aug 28, 2020",Not on Loan,14.5,95000.0,21.9,322,60,40,81,80,61,349,67,62,61,80,79,332,57,61,67,81,66,379,71,90,71,82,65,353,76,88,59,70,60,86,257,87,86,84,45,9,12,5,9,10,2037,420,3,2,Medium,High,4 ★,59,54,72,71,86,78,144,2020.0,2021.0,1.0,0.17058823529411765,Veteran
193747,Koke,Jorge Resurrección,Spain,28,85,85,"



Atlético Madrid",2011 ~ 2024,"CM, RM, LM",176.0,75.0,Right,85,CM,"Jan 1, 2011",Not on Loan,54000000.0,90000.0,77.9,361,85,72,61,87,56,409,80,85,76,84,84,375,68,66,73,88,80,395,83,63,94,75,80,384,79,80,82,84,59,84,230,80,80,70,54,14,12,5,10,13,2208,465,4,3,High,High,3 ★,67,75,85,81,77,80,123,2011.0,2024.0,13.0,635294.1176470588,Prime
192563,B. Leno,Bernd Leno,Germany,28,85,87,"



Arsenal",2018 ~ 2023,GK,190.0,82.0,Right,85,GK,"Jul 1, 2018",Not on Loan,46000000.0,105000.0,66.2,91,9,9,13,50,10,116,16,9,8,48,35,288,55,56,52,81,44,260,60,73,43,70,14,139,28,25,7,56,23,66,60,27,15,18,418,85,83,80,84,86,1372,474,3,1,Medium,Medium,3 ★,85,83,80,86,56,84,71,2018.0,2023.0,5.0,541176.4705882353,Prime
192505,R. Lukaku,Romelu Lukaku,Belgium,27,85,86,"



Inter",2019 ~ 2024,ST,191.0,94.0,Left,85,ST,"Aug 8, 2019",Not on Loan,63000000.0,165000.0,79.9,400,73,86,85,79,77,371,78,78,66,71,78,353,77,84,60,86,46,400,87,71,73,95,74,340,71,27,86,78,78,83,101,30,41,30,54,8,15,14,7,10,2019,437,4,3,Medium,Medium,3 ★,81,83,76,75,38,84,224,2019.0,2024.0,5.0,741176.4705882353,Prime
191043,Alex Sandro,Alex Sandro Lobo Silva,Brazil,29,85,85,"



Juventus",2015 ~ 2023,"LB, LM",180.0,80.0,Left,85,LB,"Aug 21, 2015",Not on Loan,47.5,120000.0,52000000.0,364,84,55,76,81,68,369,80,78,59,71,81,400,78,83,78,84,77,398,80,79,90,77,72,364,82,82,70,70,60,80,243,80,81,82,40,7,7,9,12,5,2178,465,3,3,High,Medium,3 ★,81,65,77,80,81,81,113,2015.0,2023.0,8.0,0.5588235294117647,Prime
189509,Thiago,Thiago Alcântara,Spain,29,85,85,"



Liverpool",2020 ~ 2024,"CM, CDM",174.0,70.0,Right,85,CM,"Sep 18, 2020",Not on Loan,52.5,150000.0,68.5,373,78,68,54,89,84,432,90,85,77,89,91,395,74,55,91,85,90,355,75,75,73,59,73,372,54,83,75,85,75,86,206,67,71,68,46,6,11,7,9,13,2179,443,3,5,Medium,Medium,3 ★,64,72,85,90,70,62,175,2020.0,2024.0,4.0,0.6176470588235294,Prime
188377,K. Walker,Kyle Walker,England,30,85,85,"



Manchester City",2017 ~ 2024,RB,183.0,70.0,Right,85,RB,"Jul 14, 2017",Not on Loan,46.5,170000.0,56.4,341,81,51,74,78,57,381,79,76,71,76,79,403,90,94,66,84,69,406,86,83,89,79,69,358,78,80,68,69,63,75,242,77,83,82,57,12,6,16,15,8,2188,470,2,3,High,High,3 ★,92,63,76,77,80,82,130,2017.0,2024.0,7.0,0.5470588235294118,Veteran
190460,C. Eriksen,Christian Eriksen,Denmark,28,85,85,"



Inter",2020 ~ 2024,"CAM, CM, RM",181.0,76.0,Right,85,CAM,"Jan 28, 2020",Not on Loan,54.5,155000.0,66.3,385,86,77,52,90,80,428,77,89,85,87,90,385,74,70,77,84,80,370,84,49,92,56,89,341,46,56,82,90,67,86,138,59,57,22,43,9,14,7,7,6,2090,438,5,4,High,High,3 ★,72,81,88,81,53,63,168,2020.0,2024.0,4.0,0.6411764705882353,Prime
185122,P. Gulácsi,Péter Gulácsi,Hungary,30,85,85,"



RB Leipzig",2015 ~ 2023,GK,191.0,86.0,Right,85,GK,"Jul 1, 2015",Not on Loan,36000000.0,65000.0,44.2,94,16,10,23,35,10,104,19,18,11,31,25,251,42,44,41,82,42,250,62,67,35,74,12,134,34,23,11,42,24,45,61,25,16,20,421,84,85,82,84,86,1315,464,2,1,Medium,Medium,2 ★,84,85,82,86,43,84,61,2015.0,2023.0,8.0,423529.4117647059,Veteran
184344,L. Bonucci,Leonardo Bonucci,Italy,33,85,85,"



Juventus",2018 ~ 2024,CB,190.0,85.0,Right,85,CB,"Aug 2, 2018",Not on Loan,26000000.0,110000.0,29.7,311,44,48,84,77,58,345,69,56,61,84,75,319,58,62,60,84,55,369,74,85,66,79,65,354,82,90,38,74,70,86,256,90,86,80,13,2,2,3,2,4,1967,421,4,2,Medium,High,3 ★,60,58,69,70,87,77,89,2018.0,2024.0,6.0,305882.35294117645,Veteran
175943,D. Mertens,Dries Mertens,Belgium,33,85,85,"



Napoli",2013 ~ 2022,"CF, ST",169.0,61.0,Right,85,CF,"Jul 1, 2013",Not on Loan,34.5,115000.0,40.8,355,79,84,40,82,70,412,88,82,79,74,89,444,90,82,94,86,92,326,80,58,70,37,81,342,59,36,85,83,79,81,105,25,40,40,39,7,10,8,10,4,2023,423,4,4,High,Low,3 ★,86,82,80,89,35,51,137,2013.0,2022.0,9.0,0.40588235294117647,Veteran
198706,Luis Alberto,Luis Alberto Romero Alconchel,Spain,27,85,85,"



Lazio",2016 ~ 2025,"CAM, CM, CF",183.0,74.0,Right,85,CAM,"Aug 31, 2016",Not on Loan,57.5,100000.0,68.9,368,76,77,49,90,76,430,86,86,81,89,88,383,76,72,81,80,74,345,77,53,75,64,76,308,29,55,80,88,56,78,171,58,68,45,43,6,8,6,12,11,2048,438,3,4,Medium,Medium,2 ★,74,76,86,85,58,59,278,2016.0,2025.0,9.0,0.6764705882352942,Prime
182493,D. Godín,Diego Godín,Uruguay,34,85,85,"



Cagliari",2020 ~ 2023,CB,187.0,78.0,Right,85,CB,"Sep 24, 2020",Not on Loan,17.5,56000.0,24.7,305,52,42,85,79,47,295,53,49,49,70,74,298,59,55,57,74,53,346,67,89,62,85,43,322,85,87,48,52,50,80,260,90,86,84,49,6,8,15,5,15,1875,396,3,2,Medium,High,3 ★,57,48,64,61,87,79,75,2020.0,2023.0,3.0,0.20588235294117646,Veteran
181291,G. Wijnaldum,Georginio Wijnaldum,Netherlands,29,85,85,"



Liverpool",2016 ~ 2021,CM,175.0,69.0,Right,85,CM,"Jul 22, 2016",Not on Loan,52.5,150000.0,68.5,386,72,75,78,88,73,405,85,78,73,81,88,411,77,76,84,86,88,399,78,81,93,74,73,386,75,79,79,79,74,86,226,78,79,69,54,16,6,14,12,6,2267,475,4,4,High,High,3 ★,76,75,81,86,78,79,148,2016.0,2021.0,5.0,0.6176470588235294,Prime
180206,M. Pjanić,Miralem Pjanić,Bosnia Herzegovina,30,85,85,"



FC Barcelona",2020 ~ 2024,CM,178.0,72.0,Right,85,CM,"Aug 24, 2020",Not on Loan,51.5,220000.0,72.8,359,81,56,60,90,72,440,86,86,92,87,89,374,68,66,75,84,81,359,78,59,81,59,82,383,70,78,68,88,79,86,224,78,76,70,42,7,7,13,7,8,2181,449,4,3,Medium,Medium,3 ★,67,68,87,85,75,67,176,2020.0,2024.0,4.0,0.6058823529411764,Veteran
188350,M. Reus,Marco Reus,Germany,31,85,85,"



Borussia Dortmund",2012 ~ 2023,"CAM, CF",180.0,71.0,Right,85,CAM,"Jul 1, 2012",Not on Loan,44.5,95000.0,57.8,389,85,86,44,85,89,422,85,88,86,76,87,410,82,78,83,85,82,373,87,70,67,66,83,360,51,48,86,84,91,85,132,50,37,45,61,12,12,13,13,11,2147,443,4,4,High,Medium,4 ★,80,86,84,85,45,63,197,2012.0,2023.0,11.0,0.5235294117647059,Veteran
226790,W. Ndidi,Wilfred Ndidi,Nigeria,23,84,88,"



Leicester City",2017 ~ 2024,"CDM, CM",183.0,74.0,Right,87,CB,"Jan 5, 2017",Not on Loan,55000000.0,95000.0,72.1,321,50,50,76,79,66,341,72,58,58,75,78,365,70,72,69,87,67,412,80,90,92,78,72,366,87,90,67,67,55,80,261,87,89,85,54,13,14,7,7,13,2120,446,4,3,Medium,High,1 ★,71,62,68,74,87,84,264,2017.0,2024.0,7.0,654761.9047619047,Young
216460,J. Giménez,José María Giménez,Uruguay,25,84,88,"



Atlético Madrid",2013 ~ 2023,CB,185.0,79.0,Right,86,CB,"Jul 1, 2013",Not on Loan,52.5,71000.0,76.5,262,47,37,78,70,30,252,50,36,44,62,60,307,65,69,54,79,40,364,72,90,64,90,48,263,89,85,24,27,38,75,261,88,87,86,52,9,11,7,10,15,1761,388,3,2,Medium,High,2 ★,67,45,53,54,86,83,214,2013.0,2023.0,10.0,0.625,Prime
226753,A. Onana,André Onana,Cameroon,24,84,88,"



Ajax",2015 ~ 2022,GK,190.0,93.0,Right,84,GK,"Jan 14, 2015",Not on Loan,48000000.0,18000.0,44.3,93,15,12,20,33,13,143,26,30,17,32,38,331,64,62,68,84,53,279,65,80,39,78,17,149,32,15,11,64,27,61,44,12,18,14,419,84,80,87,82,86,1458,482,3,1,Medium,Medium,3 ★,84,80,87,86,63,82,182,2015.0,2022.0,7.0,571428.5714285715,Young
212194,J. Brandt,Julian Brandt,Germany,24,84,88,"



Borussia Dortmund",2019 ~ 2024,"CAM, CM",185.0,83.0,Right,87,CAM,"Jul 1, 2019",Not on Loan,60.5,75000.0,71.9,375,81,77,54,84,79,401,88,77,65,85,86,412,77,85,84,83,83,376,81,64,80,71,80,304,38,47,80,85,54,84,160,48,55,57,55,11,16,11,8,9,2083,445,4,4,High,Medium,3 ★,81,78,82,87,51,66,247,2019.0,2024.0,5.0,0.7202380952380952,Young
230142,Oyarzabal,Mikel Oyarzabal Ugarte,Spain,23,84,90,"



Real Sociedad",2014 ~ 2024,"LW, RW",181.0,79.0,Left,85,CAM,"Jul 1, 2014",Not on Loan,66.5,47000.0,97.8,380,82,84,60,81,73,387,85,74,71,73,84,401,80,81,80,81,79,372,80,72,82,57,81,332,52,29,83,85,83,75,117,55,32,30,50,10,6,10,13,11,2039,431,3,3,High,Medium,1 ★,81,82,80,84,41,63,402,2014.0,2024.0,10.0,0.7916666666666666,Young
231478,L. Martínez,Lautaro Martínez,Argentina,22,84,91,"



Inter",2018 ~ 2023,ST,174.0,81.0,Right,86,ST,"Jul 5, 2018",Not on Loan,86.5,130000.0,84.6,387,56,86,84,78,83,365,87,78,43,73,84,415,84,83,86,84,78,402,80,88,77,83,74,367,86,45,85,77,74,83,131,56,31,44,48,11,8,8,8,13,2115,451,4,4,High,Medium,1 ★,83,82,71,85,48,82,440,2018.0,2023.0,5.0,1.0297619047619047,Young
239085,E. Haaland,Erling Haaland,Norway,19,84,92,"



Borussia Dortmund",2020 ~ 2024,ST,194.0,88.0,Left,85,ST,"Jan 1, 2020",Not on Loan,92000000.0,56000.0,85.5,356,46,87,67,74,82,341,75,77,62,49,78,393,80,88,75,83,67,415,93,70,78,91,83,357,82,41,86,68,80,83,113,45,38,30,52,7,14,13,11,7,2027,438,3,3,High,High,2 ★,84,87,63,76,43,85,1.7K,2020.0,2024.0,4.0,1095238.0952380951,Young
212462,Alex Telles,Alex Nicolao Telles,Brazil,27,84,85,"



Manchester United",2020 ~ 2024,LB,181.0,71.0,Left,84,LB,"Oct 5, 2020",Not on Loan,44.5,145000.0,61.2,371,89,65,67,83,67,417,82,87,79,87,82,397,84,85,75,83,70,409,87,80,91,68,83,390,78,80,75,76,81,78,240,80,81,79,58,13,8,12,11,14,2282,478,2,3,High,High,3 ★,85,74,83,81,79,76,2.3K,2020.0,2024.0,4.0,0.5297619047619048,Prime
213345,K. Coman,Kingsley Coman,France,24,84,88,"



FC Bayern München",2015 ~ 2023,"LM, RM, LW",179.0,75.0,Right,86,RM,"Aug 30, 2015",Not on Loan,60.5,95000.0,69.9,360,77,76,52,78,77,399,88,81,70,73,87,443,94,93,88,84,84,356,80,73,66,64,73,291,36,23,83,79,70,76,77,29,27,21,21,5,3,5,3,5,1947,421,3,4,Medium,Low,3 ★,93,76,77,87,29,59,171,2015.0,2023.0,8.0,0.7202380952380952,Young
